PO_ID,Supplier_ID,Product_ID,Order_Date,Delivery_Date,Quantity,Unit_Cost,Total_Cost,Order_Status
100347,1934,6597,2025-10-26,2025-12-07,323,577.25,186451.75,Pending
100348,1867,5052,2025-06-24,2025-07-10,561,4328.5,2428288.5,Delayed
100349,1904,6483,2026-01-27,2026-02-18,388,3819.86,1482105.68,Cancelled
100350,1087,6601,2026-07-06,2026-07-19,356,4844.14,1724513.84,Cancelled
100351,1453,6225,2026-05-17,2026-05-27,355,3267.65,1160015.75,Completed
100352,1494,5294,2026-01-12,2026-02-11,361,1191.51,430135.11,Completed
100353,1178,5301,2025-12-29,2026-01-20,479,4115.58,1971362.82,Cancelled
100354,1821,5071,2025-06-19,2025-07-10,739,4642.99,3431169.61,Pending
100355,1715,6611,2025-02-07,2025-02-19,184,1850.83,340552.72,Completed
100356,1208,5285,2025-07-17,2025-07-23,375,73.27,27476.25,Pending
100357,1924,5523,2026-07-03,2026-08-02,444,484.98,215331.12,Cancelled
100358,1919,5886,2025-12-29,2026-01-13,777,4638.59,3604184.43,Delayed
100359,1821,5399,2026-04-14,2026-05-12,265,4526.63,1199556.95,Completed
100360,1026,5325,2024-08-28,2024-09-18,294,3190.9,938124.6,Completed
100361,1541,5155,2026-01-07,2026-01-17,567,63.75,36146.25,Delayed
100362,1162,6519,2026-03-22,2026-04-08,766,4924.09,3771852.94,Completed
100363,1547,5130,2025-01-21,2025-02-01,245,1574.66,385791.7,Delayed
100364,1688,6197,2025-12-30,2026-01-10,145,3179.33,461002.85,Cancelled
100365,1720,5897,2026-07-27,2026-09-03,324,1304.33,422602.92,Completed
100366,1137,6944,2024-11-10,2024-12-17,129,957.29,123490.41,Pending
100367,1888,5558,2026-02-15,2026-03-18,641,531.81,340890.21,Delayed
100368,1051,5259,2026-08-07,2026-08-28,133,1041.96,138580.68,Delayed
100369,1233,6704,2025-10-05,2025-10-26,299,4687.12,1401448.88,Pending
100370,1670,6830,2025-09-16,2025-09-22,568,3948.59,2242799.12,Cancelled
100371,1550,5990,2025-09-10,2025-10-18,185,4831.46,893820.1,Pending
100372,1232,5762,2025-10-23,2025-11-08,522,1366.3,713208.6,Delayed
100373,1792,5560,2026-01-13,2026-02-13,123,3220.72,396148.56,Cancelled
100374,1556,6257,2026-02-11,2026-02-27,451,465.45,209917.95,Delayed
100375,1314,6669,2025-11-15,2025-12-17,192,2274.26,436657.92,Pending
100376,1540,6991,2025-09-08,2025-10-10,524,4651.88,2437585.12,Completed
100377,1551,6803,2025-03-28,2025-05-03,729,3649.43,2660434.47,Pending
100378,1722,5564,2025-03-30,2025-05-09,219,1359.22,297669.18,Delayed
100379,1259,6997,2024-10-15,2024-10-27,361,1994.57,720039.77,Pending
100380,1034,5188,2026-08-20,2026-09-12,477,4550.9,2170779.3,Completed
100381,1660,6162,2026-08-20,2026-09-01,563,530.43,298632.09,Cancelled
100382,1789,5940,2025-02-27,2025-04-09,624,179.49,112001.76,Pending
100383,1985,5832,2026-02-21,2026-03-25,506,2711.8,1372170.8,Pending
100384,1177,5361,2024-10-26,2024-11-25,76,2257.03,171534.28,Pending
100385,1974,6169,2026-07-16,2026-08-05,689,435.05,299749.45,Cancelled
100386,1769,5746,2026-08-20,2026-09-17,85,671.15,57047.75,Completed
100387,1038,5966,2026-06-11,2026-06-29,96,2347.26,225336.96,Completed
100388,1051,5882,2025-11-18,2025-11-28,751,2827.96,2123797.96,Cancelled
100389,1176,5535,2025-08-04,2025-08-30,492,54.45,26789.4,Pending
100390,1462,5775,2026-03-30,2026-04-09,225,2377.13,534854.25,Completed
100391,1977,5478,2026-02-21,2026-02-27,668,3623.83,2420718.44,Delayed
100392,1243,5944,2024-10-27,2024-11-24,685,4190.31,2870362.35,Completed
100393,1530,5317,2026-05-02,2026-05-25,158,2047.64,323527.12,Pending
100394,1410,6295,2026-08-13,2026-08-20,481,4166.62,2004144.22,Pending
100395,1503,5878,2025-05-04,2025-06-06,789,4353.63,3435014.07,Pending
100396,1589,6394,2024-09-05,2024-10-16,552,4688.84,2588239.68,Cancelled
100397,1717,5079,2025-09-21,2025-10-11,548,4241.48,2324331.04,Pending
100398,1452,5810,2026-03-04,2026-03-21,552,3068.17,1693629.84,Delayed
100399,1670,6589,2025-05-10,2025-06-12,788,2448.93,1929756.84,Delayed
100400,1364,5631,2025-10-15,2025-11-10,315,1499.08,472210.2,Pending
100401,1269,6744,2025-12-19,2026-01-23,551,4317.91,2379168.41,Completed
100402,1275,5702,2024-12-10,2024-12-26,738,1655.6,1221832.8,Cancelled
100403,1194,6617,2025-03-01,2025-03-13,161,4582.71,737816.31,Completed
100404,1794,6102,2025-10-19,2025-11-05,350,3224.99,1128746.5,Cancelled
100405,1702,5021,2025-03-11,2025-04-07,659,4750.95,3130876.05,Delayed
100406,1605,5654,2026-08-16,2026-08-21,323,3162.03,1021335.69,Pending
100407,1132,6678,2024-12-19,2025-02-02,99,2652.58,262605.42,Pending
100408,1659,6833,2025-09-25,2025-11-07,393,3161.51,1242473.43,Completed
100409,1525,5799,2025-07-15,2025-07-25,237,3278.71,777054.27,Cancelled
100410,1542,6339,2026-06-22,2026-07-13,526,4785.62,2517236.12,Cancelled
100411,1115,5476,2026-04-16,2026-05-14,33,848.96,28015.68,Delayed
100412,1952,6275,2026-04-13,2026-04-23,510,881.08,449350.8,Completed
100413,1259,5791,2025-04-19,2025-05-21,191,3088.07,589821.37,Cancelled
100414,1176,5947,2025-07-10,2025-07-31,570,3984.61,2271227.7,Pending
100415,1293,6592,2025-08-20,2025-09-23,263,1995.54,524827.02,Delayed
100416,1589,6532,2026-05-17,2026-06-10,348,2577.63,897015.24,Completed
100417,1394,6569,2026-04-11,2026-04-29,41,3145.81,128978.21,Pending
100418,1291,6557,2025-07-12,2025-07-19,127,3642.94,462653.38,Delayed
100419,1641,5629,2025-05-14,2025-05-30,666,965.09,642749.94,Cancelled
100420,1644,5233,2025-03-14,2025-03-30,541,4669.73,2526323.93,Completed
100421,1987,5465,2025-02-17,2025-03-14,150,4035.53,605329.5,Completed
100422,1124,5994,2026-06-08,2026-07-01,615,859.41,528537.15,Delayed
100423,1045,5993,2025-04-12,2025-05-25,154,2067.32,318367.28,Completed
100424,1471,5413,2024-10-06,2024-10-14,188,2693.86,506445.68,Cancelled
100425,1026,5231,2026-04-11,2026-05-20,523,4158.41,2174848.43,Completed
100426,1985,5113,2024-11-22,2024-12-03,175,119.71,20949.25,Pending
100427,1881,5283,2024-09-23,2024-10-03,411,2797.7,1149854.7,Completed
100428,1988,5925,2026-07-11,2026-07-22,251,3309.05,830571.55,Completed
100429,1981,5399,2024-11-09,2024-12-06,478,4254.99,2033885.22,Cancelled
100430,1932,5254,2025-10-01,2025-10-13,224,3334.67,746966.08,Delayed
100431,1332,6325,2024-12-10,2025-01-23,746,2949.14,2200058.44,Cancelled
100432,1959,6566,2026-08-20,2026-09-18,46,1535.49,70632.54,Pending
100433,1157,6739,2025-10-24,2025-11-11,322,1288.77,414983.94,Cancelled
100434,1243,5270,2026-01-14,2026-01-25,452,1458.06,659043.12,Delayed
100435,1789,6143,2026-08-21,2026-09-29,210,3383.65,710566.5,Completed
100436,1367,6198,2025-02-07,2025-02-21,220,1603.95,352869.0,Delayed
100437,1355,6021,2025-09-06,2025-09-15,669,4979.98,3331606.62,Pending
100438,1615,5476,2025-12-31,2026-02-04,442,4977.1,2199878.2,Delayed
100439,1511,5031,2025-04-15,2025-04-28,249,3731.63,929175.87,Pending
100440,1922,6792,2025-04-06,2025-05-17,330,1461.22,482202.6,Cancelled
100441,1021,5816,2025-10-11,2025-10-19,620,1048.87,650299.4,Pending
100442,1548,5923,2025-08-27,2025-09-16,758,1004.98,761774.84,Pending
100443,1721,5790,2026-03-19,2026-04-10,495,3562.42,1763397.9,Cancelled
100444,1492,5295,2026-06-14,2026-06-29,329,1550.9,510246.1,Delayed
100445,1266,5105,2026-04-14,2026-05-27,447,3457.12,1545332.64,Completed
100446,1410,6669,2026-08-12,2026-09-25,696,3901.36,2715346.56,Pending
100447,1400,5725,2024-11-30,2025-01-08,400,2111.21,844484.0,Cancelled
100448,1029,5014,2025-11-01,2025-11-16,418,4487.37,1875720.66,Pending
100449,1261,5437,2025-11-21,2025-12-23,201,4756.55,956066.55,Completed
100450,1049,6785,2026-03-13,2026-04-19,541,2759.98,1493149.18,Cancelled
100451,1929,6004,2026-06-06,2026-07-12,183,1606.91,294064.53,Delayed
100452,1258,6741,2024-10-19,2024-11-20,656,1172.73,769310.88,Cancelled
100453,1937,6863,2025-12-02,2025-12-23,410,4596.39,1884519.9,Delayed
100454,1118,6966,2025-07-31,2025-08-25,418,460.61,192534.98,Delayed
100455,1520,6839,2026-05-19,2026-06-01,705,4653.23,3280527.15,Cancelled
100456,1638,5694,2026-07-16,2026-07-30,777,30.6,23776.2,Completed
100457,1773,6882,2026-07-19,2026-07-29,65,2894.97,188173.05,Pending
100458,1009,6587,2026-03-01,2026-04-12,143,724.25,103567.75,Pending
100459,1397,6757,2025-04-29,2025-05-26,275,2506.29,689229.75,Completed
100460,1851,5927,2025-12-09,2026-01-21,583,2037.52,1187874.16,Delayed
100461,1633,5756,2025-12-07,2025-12-17,705,3713.18,2617791.9,Pending
100462,1550,6316,2025-04-06,2025-04-27,718,1427.76,1025131.68,Completed
100463,1364,6001,2024-09-26,2024-10-29,394,2227.6,877674.4,Completed
100464,1143,5791,2025-04-25,2025-06-05,241,2974.6,716878.6,Completed
100465,1625,5943,2026-04-27,2026-06-03,758,1511.25,1145527.5,Cancelled
100466,1959,6381,2024-10-12,2024-11-12,74,3045.9,225396.6,Pending
100467,1009,5702,2025-03-09,2025-03-15,317,4027.11,1276593.87,Delayed
100468,1466,6277,2025-10-02,2025-10-16,111,4120.39,457363.29,Delayed
100469,1078,6750,2025-09-07,2025-09-17,163,3402.36,554584.68,Delayed
100470,1826,5140,2025-04-09,2025-04-17,21,1075.99,22595.79,Cancelled
100471,1974,5743,2025-10-01,2025-10-06,432,4528.28,1956216.96,Cancelled
100472,1899,5335,2025-05-20,2025-06-27,618,125.84,77769.12,Delayed
100473,1305,6492,2025-05-14,2025-06-22,308,3043.34,937348.72,Completed
100474,1151,5224,2026-03-28,2026-04-08,284,1959.99,556637.16,Cancelled
100475,1486,6759,2026-07-31,2026-08-13,774,2340.91,1811864.34,Completed
100476,1187,6567,2026-05-29,2026-06-06,715,3898.83,2787663.45,Pending
100477,1128,6814,2024-11-10,2024-12-13,386,4881.32,1884189.52,Pending
100478,1854,6757,2025-03-27,2025-05-02,344,1889.92,650132.48,Cancelled
100479,1822,5552,2025-07-07,2025-08-17,692,4721.07,3266980.44,Cancelled
100480,1114,5250,2026-05-21,2026-06-13,536,1832.07,981989.52,Delayed
100481,1125,5489,2025-12-07,2025-12-12,587,4495.41,2638805.67,Cancelled
100482,1090,6285,2026-03-17,2026-04-09,224,808.43,181088.32,Delayed
100483,1934,6618,2026-03-11,2026-03-31,319,3216.53,1026073.07,Cancelled
100484,1573,5376,2024-09-14,2024-09-28,538,4196.03,2257464.14,Completed
100485,1314,5312,2025-10-19,2025-11-25,422,1740.88,734651.36,Cancelled
100486,1381,5469,2024-11-29,2024-12-13,595,3573.51,2126238.45,Completed
100487,1797,5454,2026-01-03,2026-01-19,322,2183.52,703093.44,Cancelled
100488,1683,5945,2024-10-08,2024-10-25,453,1827.43,827825.79,Cancelled
100489,1215,5498,2025-09-15,2025-10-24,390,344.81,134475.9,Pending
100490,1113,5536,2026-04-03,2026-05-03,60,1641.27,98476.2,Pending
100491,1970,6724,2025-01-28,2025-02-06,400,914.03,365612.0,Cancelled
100492,1306,6521,2026-07-27,2026-08-27,664,4974.19,3302862.16,Completed
100493,1409,6802,2025-04-01,2025-04-11,168,335.45,56355.6,Cancelled
100494,1072,5869,2026-01-07,2026-02-06,355,4029.88,1430607.4,Delayed
100495,1322,5982,2026-02-09,2026-03-15,173,3410.74,590058.02,Pending
100496,1470,6871,2026-05-27,2026-06-05,248,4175.31,1035476.88,Cancelled
100497,1654,6735,2025-09-25,2025-10-03,726,2172.24,1577046.24,Pending
100498,1209,5426,2024-12-22,2025-01-17,694,1499.86,1040902.84,Completed
100499,1368,5084,2026-01-13,2026-02-09,717,831.39,596106.63,Pending
100500,1011,6619,2026-08-01,2026-09-10,238,3884.8,924582.4,Cancelled
100501,1774,6733,2026-06-21,2026-07-10,461,2153.87,992934.07,Completed
100502,1962,5204,2025-05-19,2025-06-18,316,2196.0,693936.0,Pending
100503,1734,5869,2025-09-23,2025-11-07,638,910.67,581007.46,Cancelled
100504,1862,5046,2026-03-01,2026-03-19,459,4696.2,2155555.8,Cancelled
100505,1896,5204,2026-04-14,2026-05-06,775,1507.87,1168599.25,Completed
100506,1951,5959,2026-02-15,2026-03-14,625,1326.11,828818.75,Delayed
100507,1250,5688,2025-03-31,2025-04-22,427,4782.18,2041990.86,Pending
100508,1542,6832,2026-01-04,2026-02-11,289,2615.33,755830.37,Delayed
100509,1237,5302,2025-04-21,2025-05-10,793,679.88,539144.84,Cancelled
100510,1716,5281,2025-05-28,2025-07-07,156,1191.59,185888.04,Cancelled
100511,1572,6246,2025-02-09,2025-03-15,123,3436.53,422693.19,Delayed
100512,1566,5044,2025-06-27,2025-08-11,254,3719.96,944869.84,Completed
100513,1707,6858,2026-05-11,2026-06-14,589,2232.52,1314954.28,Completed
100514,1279,5371,2026-05-04,2026-06-09,684,3927.01,2686074.84,Completed
100515,1422,6615,2025-11-05,2025-11-12,361,2161.38,780258.18,Delayed
100516,1650,5280,2025-11-05,2025-11-22,303,1614.08,489066.24,Delayed
100517,1072,5276,2025-11-26,2026-01-09,511,2808.77,1435281.47,Pending
100518,1743,5899,2025-02-14,2025-03-09,83,1837.92,152547.36,Delayed
100519,1440,6290,2025-01-16,2025-02-28,465,2713.9,1261963.5,Pending
100520,1336,5028,2025-10-13,2025-10-24,415,2393.07,993124.05,Cancelled
100521,1999,6813,2026-04-20,2026-05-31,368,3998.09,1471297.12,Completed
100522,1330,5025,2024-09-21,2024-10-25,220,1310.74,288362.8,Completed
100523,1155,6536,2025-10-24,2025-11-07,505,1564.7,790173.5,Completed
100524,1671,6464,2025-10-26,2025-12-07,777,4083.99,3173260.23,Pending
100525,1167,6500,2024-11-03,2024-11-26,738,1928.04,1422893.52,Completed
100526,1652,6353,2025-10-28,2025-11-21,619,2721.36,1684521.84,Pending
100527,1030,6497,2026-08-19,2026-10-01,508,1021.64,518993.12,Completed
100528,1105,5704,2025-12-11,2026-01-09,570,1874.52,1068476.4,Cancelled
100529,1817,6662,2025-05-07,2025-06-12,736,513.03,377590.08,Completed
100530,1213,6557,2026-05-14,2026-05-22,478,591.87,282913.86,Pending
100531,1453,6276,2024-09-28,2024-11-10,318,3113.86,990207.48,Cancelled
100532,1742,5304,2025-10-22,2025-11-01,739,775.24,572902.36,Cancelled
100533,1442,6210,2026-04-23,2026-05-22,125,1947.21,243401.25,Completed
100534,1291,6401,2026-05-30,2026-07-10,158,46.82,7397.56,Cancelled
100535,1503,5154,2025-07-26,2025-08-11,482,3900.47,1880026.54,Cancelled
100536,1798,5598,2024-09-10,2024-09-17,411,1105.92,454533.12,Delayed
100537,1971,5612,2024-09-03,2024-10-03,415,1235.6,512774.0,Cancelled
100538,1142,6873,2025-02-09,2025-03-07,638,4126.61,2632777.18,Delayed
100539,1608,5136,2026-01-26,2026-02-23,285,3870.63,1103129.55,Delayed
100540,1466,6869,2024-12-18,2024-12-30,292,552.44,161312.48,Completed
100541,1982,6138,2025-02-01,2025-02-16,272,1273.63,346427.36,Pending
100542,1776,5093,2024-09-02,2024-09-09,644,718.27,462565.88,Delayed
100543,1627,5668,2026-07-15,2026-08-13,139,3942.47,548003.33,Completed
100544,1329,5218,2026-04-16,2026-04-21,708,4498.96,3185263.68,Delayed
100545,1791,6659,2025-10-28,2025-12-07,315,4969.1,1565266.5,Cancelled
100546,1018,6743,2024-10-01,2024-10-13,439,4647.41,2040212.99,Completed
100547,1359,5585,2025-06-25,2025-07-21,106,1397.3,148113.8,Cancelled
100548,1445,5444,2026-06-13,2026-07-08,429,537.06,230398.74,Pending
100549,1385,6660,2025-01-01,2025-02-01,519,3786.41,1965146.79,Completed
100550,1090,5626,2025-07-03,2025-08-14,574,815.01,467815.74,Completed
100551,1768,6610,2026-04-02,2026-04-24,605,1226.65,742123.25,Cancelled
100552,1091,5461,2025-10-29,2025-11-19,789,2900.6,2288573.4,Delayed
100553,1780,6055,2025-09-04,2025-09-15,603,3269.24,1971351.72,Completed
100554,1801,5866,2025-10-26,2025-11-13,784,1218.03,954935.52,Completed
100555,1332,6239,2026-03-19,2026-04-09,136,4323.71,588024.56,Delayed
100556,1642,6962,2024-12-18,2024-12-26,99,4270.9,422819.1,Completed
100557,1611,6153,2025-11-24,2025-12-02,620,1594.65,988683.0,Pending
100558,1747,5464,2024-11-08,2024-11-23,99,4456.6,441203.4,Delayed
100559,1887,5945,2026-05-06,2026-05-29,208,4706.96,979047.68,Delayed
100560,1002,5373,2025-03-31,2025-04-26,52,1239.84,64471.68,Completed
100561,1011,5728,2025-11-24,2025-12-07,430,3821.1,1643073.0,Cancelled
100562,1769,5398,2025-09-10,2025-09-16,69,683.61,47169.09,Cancelled
100563,1692,5225,2025-03-15,2025-03-22,717,3886.41,2786555.97,Delayed
100564,1651,5009,2025-11-05,2025-11-17,770,1122.26,864140.2,Pending
100565,1821,5375,2026-05-01,2026-05-12,645,4317.65,2784884.25,Completed
100566,1086,5920,2025-01-22,2025-03-07,474,610.88,289557.12,Pending
100567,1583,6912,2026-08-19,2026-09-01,534,1763.5,941709.0,Pending
100568,1258,6102,2025-12-26,2026-02-02,626,2774.28,1736699.28,Cancelled
100569,1069,6139,2026-05-27,2026-06-27,542,1116.6,605197.2,Cancelled
100570,1531,5558,2025-08-08,2025-09-06,714,3001.0,2142714.0,Delayed
100571,1648,6163,2026-05-20,2026-06-18,736,2166.21,1594330.56,Delayed
100572,1989,6366,2025-04-20,2025-05-27,380,1204.92,457869.6,Delayed
100573,1580,5012,2025-06-02,2025-07-01,321,4930.87,1582809.27,Cancelled
100574,1382,6831,2026-04-01,2026-05-16,141,1675.32,236220.12,Pending
100575,1716,5795,2026-08-08,2026-09-01,716,4087.7,2926793.2,Cancelled
100576,1331,6280,2025-05-02,2025-05-15,627,4254.62,2667646.74,Delayed
100577,1302,5592,2025-07-01,2025-07-26,547,1943.25,1062957.75,Completed
100578,1778,5631,2025-12-14,2026-01-05,527,1243.73,655445.71,Cancelled
100579,1415,5028,2026-07-06,2026-08-13,522,2006.86,1047580.92,Completed
100580,1692,5449,2025-09-15,2025-10-30,775,597.03,462698.25,Pending
100581,1596,6357,2025-06-24,2025-07-22,524,4603.79,2412385.96,Delayed
100582,1163,5894,2024-12-24,2025-01-12,435,1610.68,700645.8,Cancelled
100583,1683,6015,2024-11-03,2024-12-09,347,4167.3,1446053.1,Pending
100584,1410,5925,2025-11-29,2025-12-24,58,2776.69,161048.02,Pending
100585,1722,5438,2026-05-07,2026-06-09,437,1779.01,777427.37,Delayed
100586,1534,5650,2025-12-16,2026-01-10,257,405.72,104270.04,Pending
100587,1239,5058,2024-09-01,2024-09-17,271,176.8,47912.8,Delayed
100588,1766,6808,2026-05-03,2026-05-11,22,1892.04,41624.88,Delayed
100589,1013,6349,2025-06-25,2025-07-16,381,505.71,192675.51,Cancelled
100590,1728,6219,2026-06-10,2026-07-21,163,1843.51,300492.13,Delayed
100591,1448,5242,2025-12-16,2025-12-28,415,1416.53,587859.95,Delayed
100592,1067,5847,2026-03-05,2026-03-13,22,1484.92,32668.24,Cancelled
100593,1399,5778,2025-10-01,2025-11-04,88,2641.93,232489.84,Cancelled
100594,1017,6932,2026-06-30,2026-08-13,763,3496.4,2667753.2,Cancelled
100595,1891,5182,2025-11-20,2025-12-01,380,4004.65,1521767.0,Cancelled
100596,1975,5740,2026-02-04,2026-02-23,276,3170.12,874953.12,Completed
100597,1897,5031,2025-11-03,2025-11-12,396,2696.71,1067897.16,Pending
100598,1325,5259,2024-11-27,2024-12-18,782,3858.68,3017487.76,Pending
100599,1728,6240,2024-10-28,2024-11-09,481,442.34,212765.54,Delayed
100600,1437,6537,2025-08-13,2025-09-01,138,2595.31,358152.78,Completed
100601,1843,5951,2025-08-10,2025-09-08,475,3734.89,1774072.75,Completed
100602,1530,6125,2025-04-20,2025-05-05,589,683.24,402428.36,Cancelled
100603,1519,5259,2025-06-30,2025-07-18,125,2392.85,299106.25,Delayed
100604,1230,5141,2026-06-08,2026-07-22,739,4436.4,3278499.6,Delayed
100605,1633,6462,2025-06-30,2025-07-29,43,4905.7,210945.1,Pending
100606,1792,5849,2026-05-10,2026-05-21,91,1265.86,115193.26,Completed
100607,1593,6387,2026-05-28,2026-06-30,534,1173.6,626702.4,Delayed
100608,1974,6904,2026-07-11,2026-07-26,224,3671.81,822485.44,Completed
100609,1042,5593,2025-07-20,2025-08-14,101,4494.63,453957.63,Completed
100610,1420,6665,2026-07-25,2026-08-31,100,2584.97,258497.0,Delayed
100611,1678,6218,2024-09-22,2024-10-10,503,636.54,320179.62,Pending
100612,1623,6255,2026-06-17,2026-06-28,786,2942.02,2312427.72,Pending
100613,1914,6973,2026-07-27,2026-08-24,71,3367.8,239113.8,Delayed
100614,1982,6530,2025-12-05,2025-12-10,287,985.41,282812.67,Pending
100615,1461,6516,2024-10-15,2024-10-31,497,2696.78,1340299.66,Completed
100616,1629,5679,2024-09-29,2024-10-31,69,1779.62,122793.78,Delayed
100617,1917,6024,2024-12-10,2024-12-15,680,1408.47,957759.6,Cancelled
100618,1407,6111,2026-01-13,2026-02-01,322,4313.37,1388905.14,Delayed
100619,1503,5139,2025-05-21,2025-06-03,213,4874.38,1038242.94,Pending
100620,1786,5809,2026-02-07,2026-03-08,301,3464.87,1042925.87,Delayed
100621,1736,6560,2026-02-14,2026-03-05,406,2812.89,1142033.34,Pending
100622,1776,5481,2026-05-04,2026-05-19,375,1586.7,595012.5,Cancelled
100623,1261,5758,2025-10-13,2025-11-04,370,2194.06,811802.2,Completed
100624,1501,6899,2026-02-08,2026-02-25,480,3155.75,1514760.0,Delayed
100625,1268,5919,2026-02-02,2026-03-18,643,4028.11,2590074.73,Pending
100626,1625,5324,2024-11-12,2024-12-10,225,4287.22,964624.5,Pending
100627,1013,6786,2026-06-21,2026-07-26,229,1646.86,377130.94,Delayed
100628,1698,6066,2026-01-28,2026-02-08,255,2937.83,749146.65,Completed
100629,1786,5750,2025-12-23,2026-02-03,428,4002.79,1713194.12,Completed
100630,1500,5736,2026-07-13,2026-08-21,364,3488.62,1269857.68,Cancelled
100631,1307,6514,2024-11-18,2024-12-24,44,1380.24,60730.56,Delayed
100632,1237,6081,2025-03-28,2025-05-02,411,1169.5,480664.5,Delayed
100633,1278,6906,2025-03-23,2025-04-24,277,2555.83,707964.91,Pending
100634,1350,5722,2026-06-12,2026-07-27,227,915.28,207768.56,Cancelled
100635,1385,6061,2026-07-13,2026-08-04,294,3563.83,1047766.02,Pending
100636,1732,6812,2026-08-14,2026-08-27,691,3806.77,2630478.07,Delayed
100637,1327,5085,2026-05-15,2026-05-20,529,2011.82,1064252.78,Pending
100638,1374,6784,2024-10-12,2024-11-12,21,2941.68,61775.28,Completed
100639,1271,5561,2026-05-07,2026-05-27,587,3293.99,1933572.13,Completed
100640,1346,5132,2025-10-15,2025-10-30,454,3487.94,1583524.76,Delayed
100641,1900,6101,2026-04-22,2026-05-10,572,3229.63,1847348.36,Cancelled
100642,1659,5789,2024-10-27,2024-11-12,173,4265.38,737910.74,Cancelled
100643,1080,6321,2025-05-06,2025-05-24,604,3572.95,2158061.8,Completed
100644,1145,5004,2025-05-22,2025-07-03,497,1574.92,782735.24,Pending
100645,1227,5416,2025-10-08,2025-11-01,389,3466.24,1348367.36,Cancelled
